;app_id;dev_id;hardware_serial;port;counter;is_retry;latitude;longitude;distancia;time;frequency;modulation;data_rate;airtime;coding_rate;gtw_id;timestamp;gtime;channel;rssi;snr;rf_chain;glatitude;glongitude;altitude;location_source
1723;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;75;False;-3.745932;-38.5779;75.2;2019-12-10T14:40:42.803166611Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3080680707;;2;-100;7.0;0;-3.7464726;-38.578144;1;registry
1724;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;76;False;-3.745932;-38.5779;75.2;2019-12-10T14:40:45.136309242Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3083015924;;2;-109;5.8;0;-3.7464726;-38.578144;1;registry
1725;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;76;False;-3.745933;-38.577899;75.13;2019-12-10T14:40:46.903597615Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3084774595;;2;-102;5.8;0;-3.7464726;-38.578144;1;registry
1726;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;77;False;-3.7459339999999997;-38.577899;75.03;2019-12-10T14:40:48.386837387Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3086256060;;2;-105;6.5;0;-3.7464726;-38.578144;1;registry
1727;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;77;False;-3.7459339999999997;-38.577898;75.07;2019-12-10T14:40:51.092487695Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3088971747;;2;-95;6.2;0;-3.7464726;-38.578144;1;registry
1728;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;78;False;-3.745933;-38.577897;75.21;2019-12-10T14:40:52.485877163Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3090357228;;2;-99;8.0;0;-3.7464726;-38.578144;1;registry
1729;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;78;False;-3.745932;-38.577894;75.43;2019-12-10T14:40:55.445369266Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3093319435;;2;-96;7.0;0;-3.7464726;-38.578144;1;registry
1730;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;79;False;-3.7459309999999997;-38.577894;75.53;2019-12-10T14:40:55.987138141Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3093766332;;2;-108;6.5;0;-3.7464726;-38.578144;1;registry
1731;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;79;False;-3.7459279999999997;-38.577892;75.92;2019-12-10T14:40:58.716075216Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3096595755;;2;-99;5.5;0;-3.7464726;-38.578144;1;registry
1732;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;80;False;-3.7459260000000003;-38.577892999999996;76.09;2019-12-10T14:40:59.201415958Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3097078060;;2;-107;5.0;0;-3.7464726;-38.578144;1;registry
1762;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;97;False;-3.745455;-38.577404;147.63;2019-12-10T14:42:08.141681333Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3166015476;;2;-108;5.8;0;-3.7464726;-38.578144;1;registry
1763;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;98;False;-3.745454;-38.577405;147.66;2019-12-10T14:42:08.523118189Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3166395187;;2;-108;4.5;0;-3.7464726;-38.578144;1;registry
1764;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;99;False;-3.745454;-38.577402;147.84;2019-12-10T14:42:12.465271817Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3170335595;;2;-108;-1.2;0;-3.7464726;-38.578144;1;registry
1765;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;98;False;-3.745454;-38.577402;147.84;2019-12-10T14:42:12.734262516Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3170374908;;2;-108;3.2;0;-3.7464726;-38.578144;1;registry
1766;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;99;False;-3.7454449999999997;-38.577389000000004;149.47;2019-12-10T14:42:16.821261751Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3174695972;;2;-112;1.2;0;-3.7464726;-38.578144;1;registry
1767;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;100;False;-3.7454400000000003;-38.577383000000005;150.3;2019-12-10T14:42:20.429164969Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3178302860;;2;-113;2.5;0;-3.7464726;-38.578144;1;registry
1768;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;101;False;-3.7454410000000005;-38.577384;150.14;2019-12-10T14:42:20.728978787Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3178600099;;2;-109;4.0;0;-3.7464726;-38.578144;1;registry
1769;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;102;False;-3.7454389999999997;-38.577381;150.51;2019-12-10T14:42:23.90519404Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3181775387;;2;-109;4.0;0;-3.7464726;-38.578144;1;registry
1770;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;101;False;-3.7454389999999997;-38.577381;150.51;2019-12-10T14:42:24.508450948Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3182378972;;2;-109;3.0;0;-3.7464726;-38.578144;1;registry
1771;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;103;False;-3.7454379999999996;-38.577383000000005;150.48;2019-12-10T14:42:27.132328115Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3185005963;;2;-108;2.5;0;-3.7464726;-38.578144;1;registry
1772;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;102;False;-3.7454379999999996;-38.577383000000005;150.48;2019-12-10T14:42:28.112997699Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3185985836;;2;-115;-2.2;0;-3.7464726;-38.578144;1;registry
1773;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;104;False;-3.7454370000000003;-38.577389000000004;150.21;2019-12-10T14:42:30.423544177Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3188294139;;2;-109;2.5;0;-3.7464726;-38.578144;1;registry
1774;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;103;False;-3.7454370000000003;-38.577389000000004;150.21;2019-12-10T14:42:31.564709082Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3189436268;;2;-112;1.5;0;-3.7464726;-38.578144;1;registry
1775;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;105;False;-3.7454370000000003;-38.577391999999996;150.03;2019-12-10T14:42:33.593670008Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3191469419;;2;-109;3.2;0;-3.7464726;-38.578144;1;registry
1776;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;104;False;-3.7454370000000003;-38.577388;150.27;2019-12-10T14:42:35.87853907Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3193751460;;2;-109;5.0;0;-3.7464726;-38.578144;1;registry
1777;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;106;False;-3.7454370000000003;-38.577386;150.39;2019-12-10T14:42:36.948369244Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3194823963;;2;-112;2.8;0;-3.7464726;-38.578144;1;registry
1778;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;105;False;-3.745436;-38.577386;150.49;2019-12-10T14:42:39.748539549Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3197623924;;2;-107;4.8;0;-3.7464726;-38.578144;1;registry
1779;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;107;False;-3.745436;-38.577387;150.43;2019-12-10T14:42:41.50924709Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3199378251;;2;-109;3.5;0;-3.7464726;-38.578144;1;registry
1780;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;108;False;-3.7454370000000003;-38.577384;150.51;2019-12-10T14:42:44.940703267Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3202808347;;2;-115;-3.2;0;-3.7464726;-38.578144;1;registry
1781;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;107;False;-3.7454370000000003;-38.577384;150.51;2019-12-10T14:42:46.365843872Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3204236300;;2;-109;3.2;0;-3.7464726;-38.578144;1;registry
1782;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;109;False;-3.745436;-38.577383000000005;150.67;2019-12-10T14:42:49.450414186Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3207327219;;2;-115;-7.0;0;-3.7464726;-38.578144;1;registry
1783;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;108;False;-3.745435;-38.577384;150.7;2019-12-10T14:42:50.643960243Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3208519020;;2;-113;0.0;0;-3.7464726;-38.578144;1;registry
1784;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;109;False;-3.7454330000000002;-38.577382;151.01;2019-12-10T14:42:53.908120861Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3211777628;;2;-108;3.5;0;-3.7464726;-38.578144;1;registry
1785;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;110;False;-3.7454339999999995;-38.577382;150.92;2019-12-10T14:42:54.177725173Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3211981851;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1786;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;110;False;-3.745435;-38.577382;150.82;2019-12-10T14:42:57.598699839Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3215476004;;2;-109;4.8;0;-3.7464726;-38.578144;1;registry
1787;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;111;False;-3.745435;-38.577382;150.82;2019-12-10T14:42:57.938981669Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3215813075;;2;-108;2.8;0;-3.7464726;-38.578144;1;registry
1788;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;112;False;-3.745436;-38.577382;150.73;2019-12-10T14:43:01.710966381Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3219588211;;2;-105;5.0;0;-3.7464726;-38.578144;1;registry
1789;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;111;False;-3.745436;-38.577382;150.73;2019-12-10T14:43:02.306978444Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3220160092;;2;-105;6.0;0;-3.7464726;-38.578144;1;registry
1790;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;113;False;-3.745435;-38.577381;150.88;2019-12-10T14:43:04.955533806Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3222826211;;2;-112;1.5;0;-3.7464726;-38.578144;1;registry
1791;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;112;False;-3.7454339999999995;-38.577381;150.98;2019-12-10T14:43:06.873172897Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3224746780;;2;-109;1.8;0;-3.7464726;-38.578144;1;registry
1792;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;114;False;-3.7454330000000002;-38.577381;151.07;2019-12-10T14:43:09.612331078Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3227486747;;2;-114;-2.5;0;-3.7464726;-38.578144;1;registry
1793;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;113;False;-3.7454339999999995;-38.57738;151.04;2019-12-10T14:43:10.510012896Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3228383156;;2;-106;5.5;0;-3.7464726;-38.578144;1;registry
1794;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;115;False;-3.745436;-38.57738;150.85;2019-12-10T14:43:13.897383388Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3231775411;;2;-107;4.8;0;-3.7464726;-38.578144;1;registry
1795;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;116;False;-3.7454379999999996;-38.577378;150.79;2019-12-10T14:43:17.078060631Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3234947747;;2;-107;5.0;0;-3.7464726;-38.578144;1;registry
1796;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;115;False;-3.7454389999999997;-38.577377;150.76;2019-12-10T14:43:18.476404098Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3236352404;;2;-109;3.2;0;-3.7464726;-38.578144;1;registry
1797;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;116;False;-3.7454419999999997;-38.577373;150.72;2019-12-10T14:43:22.634250355Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3240502316;;2;-115;-2.5;0;-3.7464726;-38.578144;1;registry
1809;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;145;False;-3.745195;-38.576643;224.69;2019-12-10T14:45:16.911679942Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3354779852;;2;-114;-2.8;0;-3.7464726;-38.578144;1;registry
1812;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;148;False;-3.745199;-38.576653;223.58;2019-12-10T14:45:29.798770513Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3367669292;;2;-114;-0.2;0;-3.7464726;-38.578144;1;registry
1813;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;150;False;-3.7452010000000002;-38.576652;223.51;2019-12-10T14:45:38.52020847Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3376388196;;2;-115;-3.8;0;-3.7464726;-38.578144;1;registry
1814;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;151;False;-3.7452;-38.576653;223.5;2019-12-10T14:45:43.416358246Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3381290676;;2;-114;-0.2;0;-3.7464726;-38.578144;1;registry
1815;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;152;False;-3.7452019999999995;-38.576654;223.27;2019-12-10T14:45:47.371172828Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3385242836;;2;-115;-1.0;0;-3.7464726;-38.578144;1;registry
1816;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;153;False;-3.7452010000000002;-38.576659;222.94;2019-12-10T14:45:50.608459907Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3388482996;;2;-115;-2.0;0;-3.7464726;-38.578144;1;registry
1817;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;154;False;-3.7452010000000002;-38.576658;223.02;2019-12-10T14:45:54.603772901Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3392472020;;2;-117;-4.8;0;-3.7464726;-38.578144;1;registry
1823;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;14;False;-3.745187;-38.576658;224.09;2019-12-10T14:48:43.412124738Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3561285564;;2;-113;-2.0;0;0;0;0;None
1824;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;16;False;-3.745187;-38.576678;222.48;2019-12-10T14:48:49.65322861Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3567525507;;2;-115;-6.0;0;0;0;0;None
1825;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;16;False;-3.745187;-38.576678;222.48;2019-12-10T14:48:52.298807712Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3570165068;;2;-117;-7.0;0;0;0;0;None
1826;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;20;False;-3.745196;-38.576673;222.19;2019-12-10T14:49:09.004634233Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3586866836;;2;-117;-9.0;0;-3.7464726;-38.578144;1;registry
1827;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;21;False;-3.745189;-38.576669;223.05;2019-12-10T14:49:13.168253405Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3591035788;;2;-117;-10.2;0;-3.7464726;-38.578144;1;registry
1828;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;22;False;-3.7451879999999997;-38.576665000000006;223.44;2019-12-10T14:49:18.092053136Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3595955884;;2;-117;-6.8;0;-3.7464726;-38.578144;1;registry
1829;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;24;False;-3.74519;-38.576665999999996;223.21;2019-12-10T14:49:20.989542795Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3598861995;;2;-117;-7.0;0;-3.7464726;-38.578144;1;registry
1830;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;23;False;-3.74519;-38.576665999999996;223.21;2019-12-10T14:49:22.11123571Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3599981724;;2;-115;-4.8;0;-3.7464726;-38.578144;1;registry
1831;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;24;False;-3.74519;-38.576669;222.97;2019-12-10T14:49:25.354687513Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3603221788;;2;-115;-4.5;0;-3.7464726;-38.578144;1;registry
1832;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;25;False;-3.74519;-38.576671000000005;222.81;2019-12-10T14:49:29.402991271Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3607269740;;2;-114;-3.8;0;-3.7464726;-38.578144;1;registry
1833;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;26;False;-3.745189;-38.576673;222.72;2019-12-10T14:49:33.103514848Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3610973908;;2;-114;-4.2;0;-3.7464726;-38.578144;1;registry
1834;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;27;False;-3.7451849999999998;-38.576677000000004;222.71;2019-12-10T14:49:37.47837256Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3615342108;;2;-117;-3.8;0;-3.7464726;-38.578144;1;registry
1835;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;31;False;-3.745187;-38.576676;222.64;2019-12-10T14:49:49.140034834Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3627006435;;2;-115;-4.8;0;-3.7464726;-38.578144;1;registry
1836;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;30;False;-3.745187;-38.576676;222.64;2019-12-10T14:49:49.460899275Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3627331124;;2;-115;-5.0;0;-3.7464726;-38.578144;1;registry
1843;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;101;False;-3.7435440000000004;-38.575976000000004;412.57;2019-12-10T14:54:28.84357977Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3906704076;;2;-115;-1.5;0;-3.7464726;-38.578144;1;registry
1844;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;52;False;-3.7435440000000004;-38.575976000000004;412.57;2019-12-10T14:54:29.569598942Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3907433259;;2;-114;-1.2;0;-3.7464726;-38.578144;1;registry
1859;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;61;False;-3.7436059999999998;-38.576036;403.09;2019-12-10T14:55:05.678041914Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3943541907;;2;-109;3.2;0;-3.7464726;-38.578144;1;registry
1860;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;110;False;-3.7436059999999998;-38.576036;403.09;2019-12-10T14:55:06.011982217Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3943877692;;2;-114;2.2;0;-3.7464726;-38.578144;1;registry
1861;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;111;False;-3.743604;-38.576037;403.21;2019-12-10T14:55:09.253366979Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3947117868;;2;-113;3.0;0;-3.7464726;-38.578144;1;registry
1862;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;62;False;-3.7436059999999998;-38.576037;403.03;2019-12-10T14:55:09.522308877Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3947222603;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1864;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;113;False;-3.7435769999999997;-38.576029;406.18;2019-12-10T14:55:17.22770904Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3955091516;;2;-111;4.2;0;-3.7464726;-38.578144;1;registry
1865;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;114;False;-3.74358;-38.576029999999996;405.84;2019-12-10T14:55:20.482340967Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3958347188;;2;-112;3.8;0;-3.7464726;-38.578144;1;registry
1866;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;65;False;-3.74358;-38.576029999999996;405.84;2019-12-10T14:55:21.287803035Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3959147147;;2;-111;3.5;0;-3.7464726;-38.578144;1;registry
1867;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;66;False;-3.743578;-38.576028;406.15;2019-12-10T14:55:24.847389383Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3962715667;;2;-102;5.0;0;-3.7464726;-38.578144;1;registry
1868;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;115;False;-3.743581;-38.576029;405.81;2019-12-10T14:55:25.207512512Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3963069636;;2;-107;6.0;0;-3.7464726;-38.578144;1;registry
1869;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;67;False;-3.7435730000000005;-38.576026;406.73;2019-12-10T14:55:28.546614034Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3966411115;;2;-107;4.2;0;-3.7464726;-38.578144;1;registry
1870;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;116;False;-3.7435730000000005;-38.576026;406.73;2019-12-10T14:55:28.895412035Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3966756188;;2;-107;5.2;0;-3.7464726;-38.578144;1;registry
1871;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;68;False;-3.7435709999999998;-38.576025;406.98;2019-12-10T14:55:31.847842597Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3969711091;;2;-106;5.5;0;-3.7464726;-38.578144;1;registry
1872;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;117;False;-3.7435699999999996;-38.576025;407.07;2019-12-10T14:55:33.518070422Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3971378308;;2;-108;6.8;0;-3.7464726;-38.578144;1;registry
1873;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;69;False;-3.7435650000000003;-38.576019;407.91;2019-12-10T14:55:35.058589643Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3972916611;;2;-102;6.5;0;-3.7464726;-38.578144;1;registry
1874;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;118;False;-3.7435629999999995;-38.576017;408.22;2019-12-10T14:55:37.47321421Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3975330676;;2;-107;6.0;0;-3.7464726;-38.578144;1;registry
1875;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;70;False;-3.743559;-38.576014;408.77;2019-12-10T14:55:38.225624512Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3976088923;;2;-105;6.5;0;-3.7464726;-38.578144;1;registry
1876;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;119;False;-3.743558;-38.576012;408.99;2019-12-10T14:55:41.450561944Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3979306444;;2;-103;6.8;0;-3.7464726;-38.578144;1;registry
1877;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;71;False;-3.743557;-38.576011;409.15;2019-12-10T14:55:42.484645815Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3980346555;;2;-103;5.5;0;-3.7464726;-38.578144;1;registry
1878;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;72;False;-3.743553;-38.576012;409.45;2019-12-10T14:55:45.661577952Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3983518875;;2;-102;6.2;0;-3.7464726;-38.578144;1;registry
1879;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;120;False;-3.743553;-38.576014;409.32;2019-12-10T14:55:46.100062963Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3983966932;;2;-105;6.5;0;-3.7464726;-38.578144;1;registry
1881;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;74;False;-3.7435370000000003;-38.575988;412.43;2019-12-10T14:55:52.637629429Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3990497267;;2;-105;6.0;0;-3.7464726;-38.578144;1;registry
1882;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;122;False;-3.743536;-38.575986;412.65;2019-12-10T14:55:54.483338817Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;3992346452;;2;-105;7.0;0;-3.7464726;-38.578144;1;registry
1883;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;75;False;-3.743531;-38.575983;413.3;2019-12-10T14:55:56.722380408Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3994589627;;2;-108;4.8;0;-3.7464726;-38.578144;1;registry
1885;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;76;False;-3.743529;-38.575986;413.29;2019-12-10T14:56:00.297366044Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;3998161123;;2;-108;4.5;0;-3.7464726;-38.578144;1;registry
